❯  Starting publish benchmark, connections: 10, req interval: 10ms, message interval: 20ms
...  [0/10] - Connecting...
√  [1/10] - Connected
...  [1/10] - Connecting...
√  [2/10] - Connected
...  [2/10] - Connecting...
√  [3/10] - Connected
...  [3/10] - Connecting...
√  [4/10] - Connected
...  [4/10] - Connecting...
√  [5/10] - Connected
...  [5/10] - Connecting...
√  [6/10] - Connected
...  [6/10] - Connecting...
√  [7/10] - Connected
...  [7/10] - Connecting...
√  [8/10] - Connected
...  [8/10] - Connecting...
√  [9/10] - Connected
...  [9/10] - Connecting...
√  [10/10] - Connected
√  Created 10 connections in 0.155s
Published total: 330, message rate: 330/s
Published total: 660, message rate: 330/s
Published total: 980, message rate: 320/s
Published total: 1310, message rate: 330/s
Published total: 1630, message rate: 320/s
Published total: 1960, message rate: 330/s
Published total: 2280, message rate: 320/s
Published total: 2610, message rate: 330/s
Published total: 2930, message rate: 320/s
Published total: 3260, message rate: 330/s
Published total: 3580, message rate: 320/s
Published total: 3910, message rate: 330/s
Published total: 4230, message rate: 320/s
Published total: 4550, message rate: 320/s
Published total: 4880, message rate: 330/s
Published total: 5190, message rate: 310/s
Published total: 5520, message rate: 330/s
Published total: 5850, message rate: 330/s
Published total: 6180, message rate: 330/s
Published total: 6500, message rate: 320/s
Published total: 6830, message rate: 330/s
Published total: 7150, message rate: 320/s
Published total: 7480, message rate: 330/s
Published total: 7800, message rate: 320/s
Published total: 8130, message rate: 330/s
Published total: 8450, message rate: 320/s
Published total: 8780, message rate: 330/s
Published total: 9100, message rate: 320/s
Published total: 9430, message rate: 330/s
Published total: 9750, message rate: 320/s
Published total: 10080, message rate: 330/s
Published total: 10400, message rate: 320/s
Published total: 10730, message rate: 330/s
Published total: 11050, message rate: 320/s
Published total: 11380, message rate: 330/s
Published total: 11700, message rate: 320/s
Published total: 12030, message rate: 330/s
Published total: 12350, message rate: 320/s
Published total: 12670, message rate: 320/s
Published total: 13000, message rate: 330/s
Published total: 13330, message rate: 330/s
Published total: 13650, message rate: 320/s
Published total: 13980, message rate: 330/s
Published total: 14300, message rate: 320/s
Published total: 14630, message rate: 330/s
Published total: 14950, message rate: 320/s
Published total: 15280, message rate: 330/s
Published total: 15600, message rate: 320/s
Published total: 15930, message rate: 330/s
Published total: 16250, message rate: 320/s
Published total: 16580, message rate: 330/s
Published total: 16900, message rate: 320/s
Published total: 17230, message rate: 330/s
Published total: 17550, message rate: 320/s
Published total: 17880, message rate: 330/s
Published total: 18200, message rate: 320/s
Published total: 18530, message rate: 330/s
Published total: 18850, message rate: 320/s
Published total: 19180, message rate: 330/s
Published total: 19500, message rate: 320/s
Published total: 19830, message rate: 330/s
Published total: 20150, message rate: 320/s
Published total: 20480, message rate: 330/s
