"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","585.418","0.585"
"2","585.422","1.538"
"3","585.426","1.385"
"4","585.441","2.11"
"5","585.449","1.188"
"6","585.453","0.77"
"7","585.461","1.561"
"8","585.469","0.595"
"9","585.473","0.195"
"10","585.484","0.584"
"11","585.484","0.78"
"12","585.488","1.367"
"13","585.496","1.369"
"14","585.512","1.365"
"15","585.52","1.367"
"16","585.523","0.781"
"17","585.527","1.175"
"18","585.527","1.171"
"19","585.531","0.974"
"20","585.547","0.978"
"21","585.551","1.364"
"22","585.555","1.365"
"23","585.555","0.979"
"24","585.555","0.779"
"25","585.562","1.369"
"26","629.41","8.721"
"27","656.289","12.002"
"28","657.285","12.224"
"29","657.469","12.417"
"30","657.754","12.236"
"31","657.887","12.59"
"32","657.891","12.441"
"33","657.98","12.408"
"34","657.984","12.597"
"35","657.996","12.402"
"36","657.996","12.436"
"37","663.789","12.218"
"38","697.762","11.812"
"39","726.379","11.091"
"40","854.547","11.834"
"41","854.547","11.859"
"42","865.277","11.851"
"43","865.699","11.872"
"44","866.07","11.063"
"45","866.098","11.85"
"46","909.887","12.63"
"47","910.473","11.625"
"48","910.473","11.657"
"49","910.719","12.598"
"50","920.934","12.79"
"51","920.934","11.657"
"52","920.965","12.055"
"53","921.805","12.82"
"54","921.855","12.244"
"55","923.918","12.425"
"56","923.918","12.639"
"57","924.926","12.021"
"58","924.953","12.609"
"59","924.996","12.219"
"60","925.703","12.637"
"61","925.871","12.426"
"62","925.871","11.225"
"63","926.598","13.027"
"64","928.656","12.834"
"65","928.691","12.231"
"66","928.699","11.062"
"67","929.109","12.793"
"68","929.125","12.032"
"69","929.188","12.813"
"70","929.223","12.203"
"71","929.227","12.637"
"72","929.531","13.008"
"73","929.711","12.633"
"74","929.711","12.624"
"75","930.035","12.421"
"76","930.035","11.248"
"77","930.043","12.619"
"78","930.059","12.6"
"79","930.062","12.025"
"80","930.137","12.242"
"81","930.441","12.605"
"82","930.441","11.271"
"83","930.453","6.111"
"84","930.461","1.54"
"85","930.461","1.168"
"86","930.469","1.562"
"87","930.469","1.385"
"88","930.473","0.976"
"89","930.473","0.978"
"90","930.477","0.583"
"91","930.477","0.977"
"92","930.48","0.973"
"93","930.48","1.174"
"94","930.48","0.792"
"95","930.48","1.538"
"96","930.48","1.364"
"97","930.48","1.171"
"98","930.48","1.365"
"99","930.48","0.782"
"100","930.484","0.988"
"101","930.516","1.563"
"102","930.555","0.391"
"103","930.555","0.585"
"104","930.555","0.978"
"105","930.555","1.556"
"106","930.559","1.781"
"107","930.562","0.781"
"108","930.562","1.168"
"109","930.562","0.384"
"110","930.57","1.17"
"111","930.57","0.991"
"112","930.574","0.78"
"113","930.574","0.977"
"114","930.578","0.584"
"115","930.578","0.781"
"116","930.578","1.556"
"117","930.578","1.171"
"118","930.578","0.781"
"119","930.578","0.391"
"120","930.582","0.986"
"121","930.582","0.976"
"122","930.582","0.586"
"123","930.582","0.584"
"124","930.582","1.761"
"125","930.582","0.975"
"126","930.582","0.586"
"127","930.582","1.386"
"128","930.582","1.17"
"129","930.582","0.961"
"130","930.586","0.585"
"131","930.586","0.976"
"132","930.586","0.783"
"133","930.586","0.585"
"134","930.586","1.37"
"135","930.586","1.361"
"136","930.586","0.794"
"137","930.586","0.39"
"138","930.586","1.753"
"139","930.586","1.171"
"140","930.586","0.395"
"141","930.586","1.167"
"142","930.586","0.195"
"143","930.586","1.576"
"144","930.586","0.96"
"145","930.59","1.363"
"146","930.59","1.365"
"147","930.59","0.976"
"148","930.59","0.991"
"149","930.594","0.771"
"150","930.594","0.198"
"151","930.594","1.565"
"152","930.594","1.56"
"153","930.594","0.588"
"154","930.594","0.195"
"155","930.594","0"
