"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","709.496","12.378"
"2","710.066","1.749"
"3","710.066","0.587"
"4","710.066","0"
"5","710.066","0.384"
"6","710.066","0.198"
"7","710.066","0.976"
"8","710.066","0"
"9","710.066","0.193"
"10","710.066","0.198"
