"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.465","0.193"
"2","82.352","3.694"
"3","83.355","2.77"
"4","84.355","3.077"
"5","85.355","2.531"
"6","86.355","2.936"
"7","86.355","3.317"
"8","86.355","3.123"
"9","86.355","1.981"
"10","86.355","3.314"
"11","86.355","3.128"
"12","86.355","3.703"
"13","86.355","3.129"
"14","86.355","3.706"
"15","86.355","3.712"
"16","86.355","3.119"
"17","86.355","3.125"
"18","86.301","3.321"
"19","86.301","2.734"
"20","86.301","3.897"
"21","86.301","3.714"
"22","86.309","3.128"
"23","86.309","3.125"
"24","86.309","3.511"
"25","86.309","3.326"
"26","86.309","3.699"
"27","86.309","4.121"
"28","86.309","3.12"
"29","86.309","3.516"
"30","86.309","3.903"
"31","86.309","3.329"
"32","86.309","3.895"
"33","86.309","3.318"
"34","86.309","3.164"
"35","86.309","2.493"
"36","86.309","3.118"
"37","86.309","2.177"
"38","86.309","3.127"
"39","86.309","2.728"
"40","86.309","2.723"
"41","86.309","2.719"
"42","86.309","2.93"
"43","86.309","2.734"
"44","86.309","3.131"
"45","86.309","3.703"
"46","86.309","3.323"
"47","86.309","3.121"
"48","86.309","3.518"
"49","86.309","3.316"
"50","86.309","2.168"
"51","86.309","2.732"
"52","86.309","4.343"
"53","86.309","1.555"
"54","86.309","2.147"
"55","86.309","3.699"
"56","86.309","4.49"
"57","86.309","2.928"
"58","86.309","3.891"
"59","86.309","3.119"
"60","86.309","2.933"
"61","86.312","3.316"
"62","86.312","3.123"
"63","86.312","2.923"
"64","86.312","3.127"
"65","86.312","2.574"
"66","86.312","3.467"
"67","86.312","2.773"
"68","86.312","2.924"
"69","86.312","2.931"
"70","86.312","4.098"
"71","86.312","3.917"
"72","86.312","2.724"
"73","86.312","3.13"
"74","86.312","2.733"
"75","86.312","3.127"
"76","86.312","3.899"
"77","86.312","3.123"
"78","86.312","3.112"
"79","86.316","3.518"
"80","86.316","3.167"
"81","86.316","2.688"
"82","86.316","1.755"
"83","86.316","1.979"
"84","86.316","3.706"
"85","86.316","3.503"
"86","86.316","3.13"
"87","86.316","3.513"
"88","86.316","3.13"
"89","86.316","3.32"
"90","86.316","3.323"
"91","86.316","3.703"
"92","86.309","3.91"
"93","86.309","2.928"
"94","86.309","3.13"
"95","86.309","3.707"
"96","86.309","4.484"
"97","86.309","3.893"
"98","86.309","3.324"
"99","86.309","2.536"
"100","86.309","3.167"
"101","86.309","2.108"
"102","86.309","3.128"
"103","86.309","2.729"
"104","86.309","3.568"
"105","86.309","3.325"
"106","86.309","3.115"
"107","86.309","2.735"
"108","86.309","3.705"
"109","86.309","3.326"
"110","86.309","2.922"
"111","86.309","4.103"
"112","86.309","3.316"
"113","86.309","3.752"
"114","86.309","2.879"
"115","86.34","2.963"
"116","86.34","3.131"
"117","86.34","3.119"
"118","86.34","3.322"
"119","86.34","3.319"
"120","86.34","3.893"
"121","86.34","3.912"
"122","86.34","4.863"
"123","86.34","3.158"
"124","86.34","2.304"
"125","86.34","2.344"
"126","86.34","2.927"
"127","86.34","3.128"
"128","86.34","2.38"
"129","86.34","3.314"
"130","86.34","2.341"
"131","86.34","3.903"
"132","86.34","3.128"
"133","86.34","3.127"
"134","86.34","3.322"
"135","86.34","3.122"
"136","86.34","3.124"
"137","86.34","3.12"
"138","86.34","3.514"
"139","86.348","3.504"
"140","86.348","2.549"
"141","86.348","2.735"
"142","86.348","3.515"
"143","86.348","3.71"
"144","86.348","3.323"
"145","86.348","3.706"
"146","86.348","4.095"
"147","86.348","3.123"
"148","86.348","3.322"
"149","86.348","3.708"
"150","86.348","3.126"
"151","86.348","3.122"
"152","86.348","3.121"
"153","86.348","2.736"
"154","86.348","3.895"
"155","86.348","1.946"
"156","86.348","0"
