"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.438","0.774"
"2","86.707","12.621"
"3","86.707","12.42"
"4","86.727","12.613"
"5","86.738","12.423"
"6","86.738","12.624"
"7","86.738","12.398"
"8","86.738","12.262"
"9","86.738","12.596"
"10","86.777","12.015"
"11","86.777","12.225"
"12","86.777","12.225"
"13","86.777","12.62"
"14","86.777","12.428"
"15","86.777","12.229"
"16","86.777","12.802"
"17","86.773","12.022"
"18","86.773","12.412"
"19","86.773","11.622"
"20","86.773","12.212"
"21","86.773","12.594"
"22","86.773","12.425"
"23","86.777","12.404"
"24","86.777","12.424"
"25","86.777","12.59"
"26","86.777","12.225"
"27","86.777","12.803"
"28","86.777","12.42"
"29","86.797","12.247"
"30","86.797","12.215"
"31","86.816","12.228"
"32","86.816","12.785"
"33","86.816","12.44"
"34","86.816","12.806"
"35","86.816","12.052"
"36","86.816","12.421"
"37","86.816","12.22"
"38","86.816","12.423"
"39","86.816","12.038"
"40","86.816","12.588"
"41","86.816","12.032"
"42","86.816","12.6"
"43","86.816","12.415"
"44","86.816","12.433"
"45","86.816","12.23"
"46","86.816","12.225"
"47","86.758","12.603"
"48","86.762","12.427"
"49","86.762","12.624"
"50","86.762","12.413"
"51","86.766","12.217"
"52","86.766","12.614"
"53","86.766","12.429"
"54","86.766","12.607"
"55","86.766","12.418"
"56","86.766","12.615"
"57","86.766","12.239"
"58","86.766","12.422"
"59","86.766","12.605"
"60","86.766","12.228"
"61","86.766","12.026"
"62","86.766","12.607"
"63","86.766","12.602"
"64","86.766","12.223"
"65","86.766","12.403"
"66","86.766","12.222"
"67","86.766","12.205"
"68","86.766","12.6"
"69","86.766","12.218"
"70","86.766","12.618"
"71","86.766","12.601"
"72","86.766","12.588"
"73","86.766","12.228"
"74","86.766","12.43"
"75","86.766","12.613"
"76","86.766","12.205"
"77","86.766","12.414"
"78","86.766","12.021"
"79","86.766","12.597"
"80","86.766","12.232"
"81","86.766","12.405"
"82","86.766","12.45"
"83","86.766","12.408"
"84","86.766","12.224"
"85","86.766","12.41"
"86","86.766","12.04"
"87","86.77","12.432"
"88","86.77","12.404"
"89","86.77","12.628"
"90","86.77","12.22"
"91","86.77","12.235"
"92","86.77","12.62"
"93","86.77","12.593"
"94","86.77","12.614"
"95","86.77","12.411"
"96","86.77","12.813"
"97","86.77","12.211"
"98","86.77","12.615"
"99","86.77","12.619"
"100","86.77","12.398"
"101","86.77","12.414"
"102","86.77","12.025"
"103","86.77","12.403"
"104","86.77","12.218"
"105","86.77","12.61"
"106","86.77","12.397"
"107","86.77","12.425"
"108","86.77","12.042"
"109","86.77","12.209"
"110","86.77","12.61"
"111","86.77","12.212"
"112","86.77","12.216"
"113","86.77","12.197"
"114","86.77","12.614"
"115","86.77","12.401"
"116","86.77","12.796"
"117","86.77","12.211"
"118","86.77","12.219"
"119","86.77","12.42"
"120","86.77","12.413"
"121","86.766","12.232"
"122","86.766","12.212"
"123","86.766","12.406"
"124","86.766","12.399"
"125","86.766","12.428"
"126","86.766","12.401"
"127","86.766","13.004"
"128","86.766","12.437"
"129","86.766","12.216"
"130","86.766","12.235"
"131","87.754","12.457"
"132","87.754","12.229"
