"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","86.336","0"
"2","86.336","8.562"
"3","86.336","11.841"
"4","86.336","11.474"
"5","86.336","11.645"
"6","86.336","11.048"
"7","86.336","10.878"
"8","86.336","11.644"
"9","86.336","11.449"
"10","86.336","11.664"
"11","86.336","11.841"
"12","86.336","10.844"
"13","86.336","11.849"
"14","86.336","12.428"
"15","86.336","12.023"
"16","86.336","12.223"
"17","86.336","11.434"
"18","86.336","12.056"
"19","86.336","11.644"
"20","86.336","11.261"
"21","86.336","11.049"
"22","86.336","11.628"
"23","86.336","11.878"
"24","86.336","11.844"
"25","86.336","11.26"
"26","86.336","11.462"
"27","86.336","11.7"
"28","86.336","11.654"
"29","86.336","11.443"
"30","86.336","11.082"
"31","86.336","11.458"
"32","86.336","10.844"
"33","86.336","12.036"
"34","86.336","11.274"
"35","86.336","11.042"
"36","86.336","11.494"
"37","86.336","11.438"
"38","86.336","12.048"
"39","86.336","11.267"
"40","86.336","12.039"
"41","86.336","11.264"
"42","86.336","11.844"
"43","86.336","11.862"
"44","86.336","10.854"
"45","86.336","11.628"
"46","86.336","11.806"
"47","86.336","12.03"
"48","86.336","12.217"
"49","86.336","12.243"
"50","86.336","12.617"
"51","86.336","12.423"
"52","86.336","12.43"
"53","86.336","12.808"
"54","86.336","12.012"
"55","86.336","12.235"
"56","86.336","11.837"
"57","86.336","11.848"
"58","86.336","12.237"
"59","86.336","12.017"
"60","86.336","12.22"
"61","86.336","11.844"
"62","86.336","11.669"
"63","86.336","11.437"
"64","86.336","11.262"
"65","86.336","11.277"
"66","86.336","11.453"
"67","86.336","11.647"
"68","86.336","10.862"
"69","86.336","11.662"
"70","86.336","11.256"
"71","86.336","11.657"
"72","86.336","11.475"
"73","86.336","11.453"
"74","86.336","11.258"
"75","86.336","12.048"
"76","86.336","11.431"
"77","86.336","11.488"
"78","86.336","11.64"
"79","86.336","10.853"
"80","86.336","11.822"
"81","86.336","12.05"
"82","86.336","11.655"
"83","86.336","11.664"
"84","86.336","11.848"
"85","86.336","11.657"
"86","86.336","11.652"
"87","86.336","11.235"
"88","86.336","11.846"
"89","86.336","12.056"
"90","86.336","11.032"
"91","86.336","11.893"
"92","86.336","12.23"
"93","86.336","11.053"
"94","86.336","11.466"
"95","86.336","12.067"
"96","86.336","11.23"
"97","86.336","11.272"
"98","86.336","11.875"
"99","86.336","11.257"
"100","86.336","11.446"
"101","86.336","11.651"
"102","86.336","12.046"
"103","86.336","11.456"
"104","86.336","11.845"
"105","86.336","11.058"
"106","86.336","11.828"
"107","86.336","12.075"
"108","86.336","11.835"
"109","86.336","11.486"
"110","86.336","11.648"
"111","86.336","11.446"
"112","86.336","11.451"
"113","86.336","11.475"
"114","86.336","11.633"
"115","86.336","12.4"
"116","86.336","12.821"
"117","86.336","11.608"
"118","86.336","11.846"
"119","86.336","12.407"
"120","86.336","12.207"
"121","86.336","12.039"
"122","86.336","12.042"
"123","86.336","12.01"
"124","86.336","12.217"
"125","86.336","12.226"
"126","86.336","11.254"
"127","86.336","11.66"
"128","86.336","11.853"
"129","86.336","11.841"
"130","86.336","11.637"
"131","86.336","11.674"
"132","86.336","11.448"
"133","86.336","11.671"
"134","86.336","12.241"
"135","86.336","11.827"
"136","86.336","11.517"
"137","86.336","11.799"
"138","86.336","11.856"
"139","54.336","11.068"
"140","54.336","12.232"
"141","54.336","11.451"
"142","54.336","11.874"
"143","54.336","12.405"
"144","54.336","11.635"
"145","54.336","12.225"
"146","54.336","12.019"
"147","54.336","11.875"
"148","54.336","12.019"
"149","54.336","11.83"
"150","54.336","11.442"
"151","54.336","11.629"
"152","54.336","11.671"
"153","54.336","12.024"
"154","54.336","12.056"
"155","54.336","11.864"
"156","54.336","12.226"
"157","54.336","1.777"
"158","54.336","0.192"
