"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","702.949","0"
"2","702.949","0.779"
"3","702.949","0.394"
"4","702.949","0.578"
"5","702.949","1.37"
"6","702.949","1.17"
"7","702.949","0.978"
"8","702.949","1.56"
"9","702.949","1.364"
"10","702.949","0"
"11","702.949","0.39"
"12","702.949","0.782"
"13","702.949","0.976"
"14","702.949","1.367"
"15","702.949","1.169"
"16","702.949","0.974"
"17","702.949","0.977"
"18","702.949","0.779"
"19","702.949","0.78"
"20","702.949","0.976"
"21","702.949","0.195"
"22","702.949","0.979"
"23","702.949","0.593"
"24","702.949","0.389"
"25","702.949","1.172"
"26","702.949","0.195"
"27","702.949","0.977"
"28","702.949","1.555"
"29","702.949","0.978"
"30","702.949","0.585"
"31","702.949","0.78"
"32","702.949","0.198"
"33","702.949","1.561"
"34","702.949","0.78"
"35","702.949","0.977"
"36","702.949","0.39"
"37","703.176","2.336"
"38","711.797","5.464"
"39","711.797","0.79"
"40","711.797","1.918"
"41","711.797","0.196"
"42","711.797","1.387"
"43","711.797","0.195"
"44","711.797","0.78"
"45","711.797","0.973"
"46","711.797","0.978"
"47","711.797","1.366"
"48","711.797","0.391"
"49","711.797","0.791"
"50","711.797","1.343"
"51","711.797","0.78"
"52","711.797","0.586"
"53","711.797","0.396"
"54","711.797","1.559"
"55","711.797","1.567"
"56","711.797","0.389"
"57","711.797","0.586"
"58","711.797","0.585"
"59","711.797","0.593"
"60","711.797","0.384"
"61","711.797","0.593"
"62","711.797","1.175"
"63","711.797","0.39"
"64","711.797","0.39"
"65","711.797","1.17"
"66","711.797","0.586"
"67","711.797","0.97"
"68","711.797","1.37"
"69","711.797","0.975"
"70","711.781","0.976"
"71","711.781","1.561"
"72","711.766","0.792"
"73","711.766","1.153"
"74","711.766","0.791"
"75","711.766","1.566"
"76","711.766","1.17"
"77","711.766","0.977"
"78","711.766","1.558"
"79","711.766","1.369"
"80","711.766","0.585"
"81","711.766","1.171"
"82","711.766","1.17"
"83","711.766","0.791"
"84","711.766","0.963"
"85","711.766","1.169"
"86","711.766","0.585"
"87","711.766","1.978"
"88","711.766","0.586"
"89","711.766","0.974"
"90","711.766","0.587"
"91","711.766","1.366"
"92","711.766","1.175"
"93","711.781","1.168"
"94","711.781","1.364"
"95","711.781","1.366"
"96","711.781","1.382"
"97","711.781","0.384"
"98","711.781","0.79"
"99","711.781","0.196"
"100","711.781","0.777"
"101","711.781","1.171"
"102","711.781","0.585"
"103","711.781","1.172"
"104","711.781","0.39"
"105","711.781","1.363"
"106","711.781","1.365"
"107","711.781","0.793"
"108","711.781","1.363"
"109","711.781","1.558"
"110","711.781","1.368"
"111","711.781","1.166"
"112","711.781","0.586"
"113","711.781","1.168"
"114","711.781","0.594"
"115","711.781","0.779"
"116","711.781","1.365"
"117","711.781","1.759"
"118","711.781","0.778"
"119","711.781","1.171"
"120","711.781","1.171"
"121","711.781","0.975"
"122","711.781","1.385"
"123","711.781","1.367"
"124","711.781","0.391"
"125","711.781","0.585"
"126","711.781","0"
"127","711.781","1.166"
"128","711.781","0.586"
"129","711.781","0.976"
"130","711.781","1.172"
"131","711.781","0.389"
"132","711.781","0.594"
"133","711.781","0.781"
"134","711.781","0.39"
"135","711.781","0.782"
"136","711.781","1.554"
"137","711.781","0.586"
"138","711.781","0.39"
"139","711.781","2.345"
"140","711.781","0.975"
"141","711.781","1.564"
"142","711.781","0.584"
"143","711.781","1.384"
"144","711.781","1.173"
"145","711.781","0.584"
"146","711.781","1.173"
"147","711.781","0.975"
"148","711.781","0.391"
"149","711.781","1.558"
"150","711.781","0.587"
"151","711.781","0.975"
"152","711.781","1.173"
"153","711.781","0.39"
"154","711.781","1.563"
"155","711.781","0.78"
"156","711.781","0.39"
"157","711.781","0.395"
