"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","85.91","0"
"2","85.91","1.755"
"3","85.91","3.16"
"4","85.91","2.737"
"5","85.91","3.112"
"6","85.91","2.882"
"7","85.91","2.174"
"8","85.91","2.724"
"9","85.91","3.756"
"10","85.91","2.927"
"11","85.91","2.327"
"12","85.91","2.931"
"13","85.91","3.507"
"14","85.91","3.899"
"15","85.91","4.158"
"16","85.91","2.342"
"17","85.91","3.707"
"18","85.891","2.927"
"19","85.891","2.885"
"20","85.891","2.379"
"21","85.891","1.532"
"22","85.891","2.969"
"23","85.891","3.894"
"24","85.891","3.126"
"25","85.891","4.096"
"26","85.891","3.409"
"27","85.891","3.634"
"28","85.891","3.957"
"29","85.891","4.672"
"30","85.891","2.306"
"31","85.891","2.341"
"32","85.891","2.765"
"33","85.891","3.907"
"34","85.891","1.95"
"35","85.891","2.536"
"36","85.891","4.353"
"37","85.891","3.115"
"38","85.891","3.074"
"39","85.891","2.93"
"40","85.891","3.317"
"41","85.891","2.344"
"42","85.891","3.317"
"43","85.891","1.185"
"44","85.891","3.519"
"45","85.895","2.724"
"46","85.895","3.319"
"47","85.895","4.15"
"48","85.895","3.703"
"49","85.895","3.075"
"50","85.895","3.512"
"51","85.895","2.529"
"52","85.895","3.175"
"53","85.895","3.126"
"54","85.895","3.517"
"55","85.895","2.539"
"56","85.895","3.12"
"57","85.895","3.322"
"58","85.895","3.306"
"59","85.895","3.13"
"60","85.895","3.505"
"61","85.895","2.575"
"62","85.895","1.957"
"63","85.895","2.73"
"64","85.895","3.122"
"65","85.895","3.309"
"66","85.895","2.117"
"67","85.895","3.131"
"68","85.895","2.968"
"69","85.895","2.881"
"70","85.895","2.571"
"71","85.895","3.502"
"72","85.895","3.558"
"73","85.895","3.321"
"74","85.895","2.491"
"75","85.895","2.73"
"76","85.895","2.929"
"77","85.895","3.172"
"78","85.895","2.53"
"79","85.895","2.737"
"80","85.895","3.362"
"81","85.895","3.114"
"82","85.895","3.907"
"83","85.895","1.942"
"84","85.895","3.649"
"85","85.883","2.781"
"86","85.883","2.537"
"87","85.883","3.112"
"88","85.883","3.515"
"89","85.883","3.359"
"90","85.883","2.934"
"91","85.883","2.925"
"92","85.883","3.511"
"93","85.883","2.498"
"94","85.883","2.146"
"95","85.883","2.728"
"96","85.883","1.581"
"97","85.883","3.309"
"98","85.883","4.154"
"99","85.883","2.922"
"100","85.883","2.691"
"101","85.883","3.704"
"102","85.883","2.569"
"103","85.883","2.927"
"104","85.883","3.901"
"105","85.883","3.758"
"106","85.883","2.343"
"107","85.883","2.336"
"108","85.883","2.692"
"109","85.883","2.731"
"110","85.883","1.543"
"111","85.883","2.997"
"112","85.883","3.315"
"113","85.883","2.967"
"114","85.883","3.884"
"115","85.883","3.459"
"116","85.883","4.109"
"117","85.883","2.728"
"118","85.883","3.161"
"119","85.883","3.325"
"120","85.883","3.507"
"121","85.883","3.513"
"122","85.883","2.927"
"123","85.883","3.759"
"124","85.883","3.308"
"125","85.883","2.882"
"126","85.883","2.967"
"127","85.883","4.284"
"128","85.883","2.738"
"129","85.883","3.509"
"130","85.883","3.95"
"131","85.883","3.896"
"132","85.883","2.691"
"133","85.883","2.725"
"134","85.883","2.774"
"135","85.883","2.341"
"136","85.883","3.69"
"137","85.883","2.741"
"138","85.883","3.563"
"139","85.883","3.113"
"140","85.883","2.886"
"141","85.883","1.168"
"142","85.883","2.774"
"143","85.883","3.303"
"144","85.883","3.756"
"145","85.883","3.122"
"146","85.883","3.317"
"147","85.883","2.494"
"148","85.883","3.917"
"149","85.883","2.331"
"150","85.883","1.981"
"151","85.883","3.519"
"152","85.883","2.725"
"153","85.883","4.094"
"154","85.883","3.364"
"155","85.883","2.924"
"156","85.883","0.383"
"157","85.883","0"
