"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","80.094","0.194"
"2","80.98","1.343"
"3","80.98","1.973"
"4","81.98","2.161"
"5","82.98","1.57"
"6","82.98","1.759"
"7","83.98","1.755"
"8","83.98","2.145"
"9","84.984","1.922"
"10","84.984","1.757"
"11","84.984","1.947"
"12","84.988","1.787"
"13","84.988","1.76"
"14","84.988","2.156"
"15","85.008","1.558"
"16","85.008","1.561"
"17","85.008","1.557"
"18","85","1.381"
"19","85","1.754"
"20","85","1.367"
"21","85","2.109"
"22","85","1.564"
"23","85","2.15"
"24","85","1.364"
"25","85","1.782"
"26","85","1.952"
"27","85","1.758"
"28","85","1.563"
"29","85","1.756"
"30","85","2.148"
"31","85","1.756"
"32","85","1.366"
"33","85","1.58"
"34","85","1.365"
"35","85","1.756"
"36","85","1.752"
"37","85","1.366"
"38","85","1.365"
"39","85","2.14"
"40","85","1.956"
"41","85","1.95"
"42","85","1.78"
"43","85","1.172"
"44","85","1.951"
"45","85","1.559"
"46","85","2.151"
"47","85","2.73"
"48","84.941","1.364"
"49","84.941","1.536"
"50","84.941","1.593"
"51","84.945","1.75"
"52","84.945","1.559"
"53","84.949","1.378"
"54","84.949","1.561"
"55","84.953","1.76"
"56","84.953","1.756"
"57","84.953","1.565"
"58","84.953","2.146"
"59","84.953","1.759"
"60","84.953","1.756"
"61","84.953","1.561"
"62","84.953","2.547"
"63","84.953","1.559"
"64","84.953","1.168"
"65","84.953","1.926"
"66","84.953","1.982"
"67","84.953","1.53"
"68","84.953","1.791"
"69","84.953","2.35"
"70","84.953","1.345"
"71","84.953","1.754"
"72","84.957","1.389"
"73","84.957","1.754"
"74","84.957","1.753"
"75","84.957","2.149"
"76","84.957","1.562"
"77","84.957","1.98"
"78","84.957","1.952"
"79","84.957","1.951"
"80","84.957","1.956"
"81","84.957","1.952"
"82","84.957","1.754"
"83","84.957","1.755"
"84","84.957","1.953"
"85","84.957","1.722"
"86","84.957","1.202"
"87","84.957","1.558"
"88","84.957","1.729"
"89","84.957","1.588"
"90","84.957","2.15"
"91","84.957","1.563"
"92","84.957","2.725"
"93","84.957","1.728"
"94","84.957","1.777"
"95","84.957","1.183"
"96","84.957","0.974"
"97","84.957","1.543"
"98","84.957","1.781"
"99","84.957","1.73"
"100","84.957","1.755"
"101","84.957","1.386"
"102","84.957","1.557"
"103","84.957","1.388"
"104","84.957","1.752"
"105","84.957","2.148"
"106","84.957","1.56"
"107","84.957","1.949"
"108","84.957","1.955"
"109","84.957","1.728"
"110","84.957","2.541"
"111","84.957","1.951"
"112","84.957","1.558"
"113","84.957","2.182"
"114","84.957","1.562"
"115","84.957","1.954"
"116","84.957","1.755"
"117","84.957","1.561"
"118","84.961","2.147"
"119","84.961","1.585"
"120","84.961","1.538"
"121","84.961","1.755"
"122","84.953","1.588"
"123","84.953","1.927"
"124","84.953","1.781"
"125","84.953","1.561"
"126","84.953","1.758"
"127","84.953","2.34"
"128","84.953","1.358"
"129","84.953","1.954"
"130","84.953","1.561"
"131","84.953","1.366"
"132","84.953","1.561"
"133","84.953","2.146"
"134","84.953","1.37"
"135","84.953","2.15"
"136","84.953","1.951"
"137","84.953","1.955"
"138","84.953","1.565"
"139","84.953","1.755"
"140","84.953","1.754"
"141","84.953","1.369"
"142","84.953","1.753"
"143","84.953","1.757"
"144","84.984","1.563"
"145","84.984","1.758"
"146","84.984","1.563"
"147","84.984","1.76"
"148","84.984","1.558"
"149","84.984","1.563"
"150","84.984","1.382"
"151","84.984","1.758"
"152","84.984","1.955"
"153","84.984","1.755"
"154","84.984","2.144"
"155","84.984","1.543"
"156","84.984","0"
